id;iter;answer_token_len;correct_answer_idx;finish_reasons;frequency_of_answer;is_correct;model_guessed_its_correct;reasoning_token_len;sampled_finish_reasons;yes_no_probabilities
(81, 2);0;622;2;;0.7;True;;9077;stop;[0.7702277951990433, 0.054822905741789704]
(81, 2);1;0;2;;0.3;False;;10240;length;[0.1076024412780413, 0.886976338540424]
(81, 2);2;532;2;;0.7;True;;3196;stop;[0.42010694374336616, 0.14862804854095998]
(81, 2);3;127;2;;0.3;False;;7658;stop;[0.0636330998745945, 0.9350815278891761]
(81, 2);4;521;2;;0.7;True;;4079;stop;[0.5324864207555356, 0.1534564435413096]
(81, 2);5;425;2;;0.3;False;;8347;stop;[0.06704144190188029, 0.8492667751263215]
(81, 2);6;448;2;;0.7;True;;3291;stop;[0.4960676896258337, 0.042176729632274874]
(81, 2);7;542;2;;0.7;True;;5787;stop;[0.4547364040283565, 0.08815467824713924]
(81, 2);8;510;2;;0.7;True;;7004;stop;[0.8813846082411579, 0.026408384243098437]
(81, 2);9;414;2;;0.7;True;;2402;stop;[0.4813456016993714, 0.014996781004307725]
(81, 3);0;0;2;;0.0;False;;10240;length;
(81, 3);1;596;2;;0.6;True;;8002;stop;[0.2262813056666668, 0.6969954695375543]
(81, 3);2;0;2;;0.0;False;;10240;length;
(81, 3);3;548;2;;0.6;True;;6042;stop;[0.09632208881394737, 0.899710080013339]
(81, 3);4;480;2;;0.6;True;;9225;stop;[0.02692498654122691, 0.9344234432267898]
(81, 3);5;0;2;;0.6;True;;10240;length;[0.12629564830700338, 0.8630741711972685]
(81, 3);6;0;2;;0.0;False;;10240;length;
(81, 3);7;0;2;;0.6;True;;10240;length;[0.16441890867962555, 0.7722377680499081]
(81, 3);8;19;2;;0.6;True;;10220;length;[0.42953752918164784, 0.5515371048904883]
(81, 3);9;423;2;;0.1;False;;5699;stop;[0.7308050624845399, 0.030123907269486907]
(82, 0);0;166;1;;0.6;False;;3965;stop;[0.990777858917249, 0.0007667671056058394]
(82, 0);1;146;1;;0.6;False;;6854;stop;[0.988010929926344, 0.002591752552471483]
(82, 0);2;527;1;;0.6;False;;4673;stop;[0.8841629239411526, 0.006391402129735239]
(82, 0);3;396;1;;0.4;True;;5171;stop;[0.15339469733516808, 0.7790025511493942]
(82, 0);4;250;1;;0.6;False;;3798;stop;[0.9672150755034193, 0.009048020674249518]
(82, 0);5;447;1;;0.4;True;;7212;stop;[0.07606348979740102, 0.8773279508514089]
(82, 0);6;547;1;;0.6;False;;6514;stop;[0.7025009501305242, 0.0032532251980989906]
(82, 0);7;158;1;;0.6;False;;2745;stop;[0.9819529479500728, 0.0009834322180916424]
(82, 0);8;356;1;;0.4;True;;6411;stop;[0.10602493036982787, 0.7245489895028946]
(82, 0);9;367;1;;0.4;True;;3231;stop;[0.005729095638899185, 0.994070140255724]
(82, 1);0;585;1;;1.0;True;;4797;stop;[0.9631325401294586, 0.00042970654847782893]
(82, 1);1;130;1;;1.0;True;;3409;stop;[0.9304164766407758, 0.01772001387681218]
(82, 1);2;144;1;;1.0;True;;3222;stop;[0.8963365917104216, 0.017716347146735072]
(82, 1);3;771;1;;1.0;True;;5762;stop;[0.9837413007306847, 0.0016759213068340485]
(82, 1);4;332;1;;1.0;True;;2536;stop;[0.47024157180904774, 0.0023730684130587134]
(82, 1);5;108;1;;1.0;True;;3389;stop;[0.9908854130683558, 0.001399477638823426]
(82, 1);6;459;1;;1.0;True;;3478;stop;[0.8618085163642887, 0.009724593675564544]
(82, 1);7;257;1;;1.0;True;;4195;stop;[0.8026319937441145, 0.05613391325151432]
(82, 1);8;159;1;;1.0;True;;3272;stop;[0.9408135693281211, 0.0353569478740313]
(82, 1);9;256;1;;1.0;True;;2946;stop;[0.9819708799228968, 0.0009095426003722577]
(82, 2);0;174;1;;0.6;False;;3262;stop;[0.874143867714478, 0.031840689002899596]
(82, 2);1;288;1;;0.4;True;;3538;stop;[0.013628282586497707, 0.9857444056066484]
(82, 2);2;140;1;;0.6;False;;5194;stop;[0.584211179915093, 0.012220013114064916]
(82, 2);3;595;1;;0.6;False;;3235;stop;[0.7986832052033374, 0.0080156968781451]
(82, 2);4;324;1;;0.4;True;;4634;stop;[0.03638741330553403, 0.9384437578571162]
(82, 2);5;211;1;;0.6;False;;5591;stop;[0.6118679590897973, 0.0034716906173684306]
(82, 2);6;153;1;;0.6;False;;1788;stop;[0.8038619361179765, 0.017146113103066005]
(82, 2);7;403;1;;0.4;True;;5792;stop;[0.008545776161420039, 0.987757428866756]
(82, 2);8;287;1;;0.4;True;;3754;stop;[0.006689727612596176, 0.9928434762950988]
(82, 2);9;140;1;;0.6;False;;4745;stop;[0.7761789170349672, 0.056226213840793175]
(82, 3);0;483;1;;1.0;False;;4374;stop;[0.8194584767836713, 0.0022837785210929164]
(82, 3);1;334;1;;1.0;False;;3521;stop;[0.9962558789946552, 0.001953512435132839]
(82, 3);2;202;1;;1.0;False;;5275;stop;[0.6351583911554272, 0.013868994569069685]
(82, 3);3;974;1;;1.0;False;;4094;stop;[0.8801627914977426, 0.02102541460755235]
(82, 3);4;163;1;;1.0;False;;3777;stop;[0.6842896218285281, 0.017882990357918918]
(82, 3);5;159;1;;1.0;False;;3053;stop;[0.9767559873776929, 0.008142744958558835]
(82, 3);6;330;1;;1.0;False;;3618;stop;[0.7755834982206681, 0.05574585831090446]
(82, 3);7;191;1;;1.0;False;;5378;stop;[0.4058775705097839, 0.00889722067668093]
(82, 3);8;513;1;;1.0;False;;5321;stop;[0.8260347147722155, 0.012518204109196001]
(82, 3);9;153;1;;1.0;False;;3534;stop;[0.9461330859587472, 0.019636366470985683]
(83, 0);0;39;3;;0.9;True;;5236;stop;[0.016395141705230806, 0.9831240254778718]
(83, 0);1;32;3;;0.9;True;;6046;stop;[0.017962718500298545, 0.9807313348622566]
(83, 0);2;841;3;;0.1;False;;3943;stop;[0.6053313821380605, 0.37880669945384443]
(83, 0);3;26;3;;0.9;True;;4377;stop;[0.014053443703920912, 0.9852226143990586]
(83, 0);4;897;3;;0.9;True;;6457;stop;[0.023661336476984252, 0.9751510289499564]
(83, 0);5;925;3;;0.9;True;;3597;stop;[0.015150769725628444, 0.9823291929331597]
(83, 0);6;779;3;;0.9;True;;3418;stop;[0.006087195908752989, 0.992212853088743]
(83, 0);7;128;3;;0.9;True;;4145;stop;[0.01495045686463553, 0.9846061390896034]
(83, 0);8;29;3;;0.9;True;;1942;stop;[0.02594268798404467, 0.9734921338456112]
(83, 0);9;987;3;;0.9;True;;4000;stop;[0.01527912535048864, 0.9829421279557436]
(83, 1);0;718;3;stop;0.9;True;False;8761;;[0.2806524779653366, 0.6946215747645681]
(83, 1);1;71;3;stop;0.9;True;False;3463;;[0.03407957899460579, 0.9653090447895575]
(83, 1);2;918;3;stop;0.9;True;False;7186;;[0.3998040804996214, 0.5173849224668419]
(83, 1);3;790;3;stop;0.9;True;False;4723;;[0.06192820630824522, 0.902946525794581]
(83, 1);4;892;3;stop;0.1;False;True;7974;;[0.5563257782956617, 0.11581778271081013]
(83, 1);5;905;3;stop;0.9;True;False;5906;;[0.012926862095469971, 0.9798823293249991]
(83, 1);6;0;3;length;0.9;True;False;10240;;[0.039780038811339506, 0.9488400953176033]
(83, 1);7;365;3;stop;0.9;True;False;8570;;[0.012816904217156151, 0.9868469937352514]
(83, 1);8;695;3;stop;0.9;True;False;7346;;[0.02126559322153841, 0.977712270623445]
(83, 1);9;958;3;stop;0.9;True;False;7213;;[0.14495853336628023, 0.8341788013101598]
(83, 2);0;1008;3;stop;0.7;True;False;8279;;[0.18138078769698018, 0.33361032518818245]
(83, 2);1;743;3;stop;0.2;False;True;7316;;[0.5808755228412699, 0.3207899116082475]
(83, 2);2;706;3;stop;0.7;True;False;7079;;[0.02749140563621775, 0.9691054755459189]
(83, 2);3;435;3;stop;0.7;True;False;3621;;[0.06366859547263659, 0.9356030970136129]
(83, 2);4;799;3;stop;0.7;True;False;6799;;[0.03219239151617906, 0.9556150799317675]
(83, 2);5;471;3;stop;0.7;True;False;4334;;[0.011943700797159638, 0.9866019800250797]
(83, 2);6;1038;3;stop;0.2;False;True;5709;;[0.6566657846496381, 0.18093043679345253]
(83, 2);7;42;3;stop;0.7;True;False;9649;;[0.014055688786624575, 0.9853797765271569]
(83, 2);8;34;3;stop;0.7;True;False;6605;;[0.050277881552932106, 0.9486740953597471]
(83, 2);9;0;3;length;0.0;False;;10240;;
(90, 0);0;344;3;stop;0.9;True;False;2624;;[0.11125167706816158, 0.8481393633824881]
(90, 0);1;240;3;stop;0.9;True;False;3745;;[0.17853389572379336, 0.8001333853043671]
(90, 0);2;273;3;stop;0.9;True;False;1923;;[0.20810050964906296, 0.7377803288083126]
(90, 0);3;290;3;stop;0.9;True;False;2370;;[0.23084984497904143, 0.5803564463405654]
(90, 0);4;416;3;stop;0.9;True;False;4408;;[0.31746892316662023, 0.5793706532159217]
(90, 0);5;518;3;stop;0.1;False;True;1522;;[0.46080639428727027, 0.23627803731001687]
(90, 0);6;508;3;stop;0.9;True;False;2414;;[0.4082003518574432, 0.4553803994224034]
(90, 0);7;159;3;stop;0.9;True;False;1897;;[0.08282550372941422, 0.9044806964838121]
(90, 0);8;381;3;stop;0.9;True;False;3693;;[0.09600081758747155, 0.8828070197257827]
(90, 0);9;342;3;stop;0.9;True;False;2221;;[0.10378911168486069, 0.8827005639462798]
(90, 1);0;470;3;stop;0.7;True;False;6117;;[0.15102542651522274, 0.7913166668869707]
(90, 1);1;455;3;stop;0.3;False;True;2451;;[0.7446709557495568, 0.12493406414257764]
(90, 1);2;143;3;stop;0.3;False;True;2511;;[0.6262489729894245, 0.03688174461896631]
(90, 1);3;43;3;stop;0.7;True;False;1357;;[0.004069666354604531, 0.9958147470244971]
(90, 1);4;530;3;stop;0.3;False;True;5608;;[0.4773675333942625, 0.2363140650572758]
(90, 1);5;93;3;stop;0.7;True;False;2640;;[0.261157008917603, 0.5615758182922147]
(90, 1);6;224;3;stop;0.7;True;False;2296;;[0.027949696237026, 0.969985696846051]
(90, 1);7;320;3;stop;0.7;True;False;9631;;[0.3735724860180098, 0.49490313575711165]
(90, 1);8;663;3;stop;0.7;True;False;3077;;[0.1302781429056954, 0.8495201545852088]
(90, 1);9;508;3;stop;0.7;True;False;9358;;[0.22214333777611425, 0.6529155401064795]
(95, 0);0;142;1;stop;0.9;False;True;7958;;[0.8344068153665813, 0.0011970332342943887]
(95, 0);1;332;1;stop;0.9;False;True;7173;;[0.9304046158197926, 0.007229699545651825]
(95, 0);2;245;1;stop;0.9;False;True;6995;;[0.9663884107748378, 0.007642481122712964]
(95, 0);3;290;1;stop;0.9;False;True;6090;;[0.9829133342474603, 0.0015653949260530972]
(95, 0);4;106;1;stop;0.9;False;True;6651;;[0.9217923337759634, 0.006458406240956581]
(95, 0);5;202;1;stop;0.9;False;True;9217;;[0.48269413006595047, 0.43268422176791177]
(95, 0);6;362;1;stop;0.9;False;True;7281;;[0.9257454331010775, 0.042960741577065864]
(95, 0);7;393;1;stop;0.9;False;True;8799;;[0.6146940109408688, 0.05563323924662985]
(95, 0);8;472;1;stop;0.1;True;False;9098;;[0.006428740964786848, 0.9882493087564416]
(95, 0);9;383;1;stop;0.9;False;True;8950;;[0.9169980169946975, 0.06616814370899123]
(95, 1);0;65;1;stop;0.9;True;True;8311;;[0.7071824381534016, 0.03718763217896448]
(95, 1);1;453;1;stop;0.9;True;True;4422;;[0.5729496234677277, 0.09011317230008899]
(95, 1);2;184;1;stop;0.9;True;True;6022;;[0.9063855239924813, 0.007720196642677709]
(95, 1);3;420;1;stop;0.9;True;True;8843;;[0.9159642918946898, 0.00792464233529208]
(95, 1);4;155;1;stop;0.9;True;True;6828;;[0.9662231129604872, 0.01230632822854332]
(95, 1);5;0;1;length;0.1;False;False;10240;;[0.009321397682287952, 0.980990419301738]
(95, 1);6;170;1;stop;0.9;True;True;5201;;[0.9889552272198447, 0.000631104178761938]
(95, 1);7;142;1;stop;0.9;True;True;6901;;[0.6809309176558215, 0.23902924018149313]
(95, 1);8;419;1;stop;0.9;True;True;2467;;[0.9452413862263539, 0.008431358518577365]
(95, 1);9;424;1;stop;0.9;True;True;5642;;[0.7914824968566087, 0.0780618460726545]
(95, 2);0;281;1;stop;0.6;False;True;7897;;[0.850622010113807, 0.09106675136192971]
(95, 2);1;478;1;stop;0.4;True;False;8613;;[0.47698555818051314, 0.4844969877507975]
(95, 2);2;385;1;stop;0.4;True;False;7920;;[0.13250326844046528, 0.824463038986194]
(95, 2);3;494;1;stop;0.6;False;True;7528;;[0.8642592200236257, 0.08590816891881062]
(95, 2);4;163;1;stop;0.4;True;False;6495;;[0.018799910323791486, 0.9493021371400651]
(95, 2);5;200;1;stop;0.6;False;True;7541;;[0.9626485470889391, 0.009794272636320225]
(95, 2);6;256;1;stop;0.4;True;False;5539;;[0.042341209079596445, 0.9561821513345193]
(95, 2);7;360;1;stop;0.6;False;True;6481;;[0.8841236895001258, 0.02353810270946931]
(95, 2);8;513;1;stop;0.6;False;True;7589;;[0.49226394420651826, 0.32920191786033653]
(95, 2);9;331;1;stop;0.6;False;True;8821;;[0.737626431891097, 0.09414572202430352]
(95, 3);0;169;1;stop;0.6;False;True;8487;;[0.8489313304107887, 0.09942933138003462]
(95, 3);1;268;1;stop;0.6;False;True;9118;;[0.7140906588290983, 0.011815916952800893]
(95, 3);2;197;1;stop;0.6;False;True;8610;;[0.9599140219349014, 0.0075616816390446946]
(95, 3);3;138;1;stop;0.6;False;True;7853;;[0.6477494501244523, 0.11433456951694904]
(95, 3);4;278;1;stop;0.4;True;False;9216;;[0.18225263236382408, 0.7916693831841052]
(95, 3);5;499;1;length;0.6;False;True;9740;;[0.9452033604880233, 0.028431389276083147]
(95, 3);6;306;1;stop;0.4;True;False;7365;;[0.05395975425638492, 0.9270323290669595]
(95, 3);7;164;1;stop;0.6;False;True;8284;;[0.4874402125698355, 0.02950265154047427]
(95, 3);8;61;1;stop;0.4;True;False;6405;;[0.0019874110441600265, 0.9978297467586137]
(95, 3);9;309;1;stop;0.4;True;False;7085;;[0.15149657685596812, 0.8449800602014704]
(96, 0);0;341;1;stop;0.7;True;False;8919;;[0.19630520557662565, 0.7643651723154035]
(96, 0);1;472;1;stop;0.7;True;False;8826;;[0.012418814571880986, 0.9865488382356395]
(96, 0);2;241;1;stop;0.7;True;False;6276;;[0.00733879350860488, 0.991703772060321]
(96, 0);3;441;1;stop;0.7;True;False;6091;;[0.05103704618867991, 0.9480685286375554]
(96, 0);4;46;1;stop;0.0;False;;6957;;
(96, 0);5;148;1;length;0.2;False;True;10091;;[0.6061058051450589, 0.3913313199512983]
(96, 0);6;364;1;stop;0.7;True;False;6128;;[0.2990259008864735, 0.6531326151711061]
(96, 0);7;724;1;stop;0.7;True;False;4147;;[0.3121611894002003, 0.6405132106803195]
(96, 0);8;0;1;length;0.2;False;True;10240;;[0.8629468585954342, 0.09989333757130084]
(96, 0);9;72;1;stop;0.7;True;False;7112;;[0.010647228310667254, 0.9888567180806989]
(96, 1);0;207;1;stop;0.8;True;True;2689;;[0.9144498655011585, 0.009693422498987733]
(96, 1);1;332;1;stop;0.8;True;True;5590;;[0.8152648296526707, 0.15318372983120576]
(96, 1);2;249;1;stop;0.2;False;False;3687;;[0.003945129290591232, 0.9959844125045175]
(96, 1);3;405;1;stop;0.8;True;True;1822;;[0.9154919627764244, 0.004352841777912957]
(96, 1);4;321;1;stop;0.2;False;False;1616;;[0.04206406530049727, 0.9573737098800807]
(96, 1);5;81;1;stop;0.8;True;True;1080;;[0.9900828929875669, 0.005035631324694639]
(96, 1);6;73;1;stop;0.8;True;True;7399;;[0.9611150144442964, 0.017330515883373636]
(96, 1);7;0;1;length;0.8;True;True;10240;;[0.7657930473331579, 0.23355368383534578]
(96, 1);8;345;1;stop;0.8;True;True;5975;;[0.9569284509577244, 0.027145971764669867]
(96, 1);9;350;1;stop;0.8;True;True;8181;;[0.9565489389023608, 0.01901756807025297]
(96, 2);0;328;1;stop;0.0;False;;3569;;
(96, 2);1;345;1;stop;0.1;True;False;4712;;[0.041775347151690206, 0.9287771051667578]
(96, 2);2;330;1;stop;0.8;False;True;5532;;[0.9450824974628396, 0.03183757667616939]
(96, 2);3;265;1;stop;0.8;False;True;7930;;[0.9689944249604959, 0.01654272212206003]
(96, 2);4;250;1;stop;0.8;False;True;4296;;[0.7704933795244265, 0.018768636827144816]
(96, 2);5;436;1;stop;0.8;False;True;3333;;[0.7337738325706492, 0.12651848709420774]
(96, 2);6;59;1;stop;0.8;False;True;6587;;[0.9828689964789079, 0.011991830832961766]
(96, 2);7;122;1;stop;0.8;False;True;3512;;[0.9947983216805848, 0.0011831319425995488]
(96, 2);8;154;1;stop;0.8;False;True;4477;;[0.934809663233216, 0.02958353340286603]
(96, 2);9;360;1;stop;0.8;False;True;1586;;[0.8855679597469509, 0.07859863053764725]
(96, 3);0;268;1;stop;0.5;True;False;3961;;[0.17064819787291266, 0.7890692608129865]
(96, 3);1;468;1;stop;0.5;True;False;6789;;[0.08676957352216427, 0.9041597591113767]
(96, 3);2;332;1;stop;0.0;False;;2827;;
(96, 3);3;304;1;stop;0.4;False;True;5211;;[0.8454308062688324, 0.09940688452166921]
(96, 3);4;205;1;stop;0.5;True;False;3987;;[0.31888072878934093, 0.6341700914705528]
(96, 3);5;489;1;stop;0.4;False;True;6208;;[0.7769304439322544, 0.21574579240866287]
(96, 3);6;225;1;stop;0.4;False;True;7326;;[0.7757795313172865, 0.10255824087670457]
(96, 3);7;354;1;stop;0.4;False;True;5635;;[0.9478518155680715, 0.007938526325886347]
(96, 3);8;232;1;stop;0.5;True;False;7322;;[0.015628539248002525, 0.9821299957127221]
(96, 3);9;263;1;length;0.5;True;False;9976;;[0.26784854761188853, 0.728087839752544]
(97, 0);0;507;2;stop;1.0;True;False;8122;;[0.12424681850143968, 0.6309773707775864]
(97, 0);1;406;2;stop;1.0;True;False;9173;;[0.024049550811419507, 0.9606559300811675]
(97, 0);2;0;2;length;1.0;True;False;10240;;[0.10444203119204543, 0.8744824988076111]
(97, 0);3;0;2;length;1.0;True;False;10240;;[0.10444203119204543, 0.8744824988076111]
(97, 0);4;0;2;length;1.0;True;False;10240;;[0.10444203119204543, 0.8744824988076111]
(97, 0);5;389;2;stop;1.0;True;False;9469;;[0.05949530189893864, 0.8085740468945126]
(97, 0);6;0;2;length;1.0;True;False;10240;;[0.10444203119204543, 0.8744824988076111]
(97, 0);7;0;2;length;1.0;True;False;10240;;[0.10444203119204543, 0.8744824988076111]
(97, 0);8;0;2;length;1.0;True;False;10240;;[0.10444203119204543, 0.8744824988076111]
(97, 0);9;0;2;length;1.0;True;False;10240;;[0.10160959807549108, 0.8777730102397661]
(97, 1);0;0;2;length;0.0;False;;10240;;
(97, 1);1;90;2;length;0.3;False;True;10149;;[0.23319749755179936, 0.07112120998152882]
(97, 1);2;0;2;length;0.0;False;;10240;;
(97, 1);3;0;2;length;0.0;False;;10240;;
(97, 1);4;491;2;stop;0.3;False;True;7954;;[0.2427533488747915, 0.035801266985530746]
(97, 1);5;0;2;length;0.2;True;False;10240;;[0.4226161362299707, 0.49408832051534296]
(97, 1);6;0;2;length;0.0;False;;10240;;
(97, 1);7;0;2;length;0.0;False;;10240;;
(97, 1);8;0;2;length;0.3;False;True;10240;;[0.5689348213649117, 0.39718051620821926]
(97, 1);9;109;2;stop;0.2;True;False;8027;;[0.13053433488961277, 0.8122119590922271]
(97, 2);0;394;2;stop;0.3;True;True;8835;;[0.7825205690509587, 0.08674440051313591]
(97, 2);1;0;2;length;0.7;False;False;10240;;[0.24192763747251256, 0.657627481144732]
(97, 2);2;0;2;length;0.7;False;False;10240;;[0.23815702290496862, 0.6679279083177648]
(97, 2);3;0;2;length;0.7;False;False;10240;;[0.20467081963604652, 0.6923924373370072]
(97, 2);4;0;2;length;0.7;False;False;10240;;[0.2557003806460653, 0.558500978732998]
(97, 2);5;303;2;length;0.7;False;False;9936;;[0.0035350978982044965, 0.9878725875842109]
(97, 2);6;0;2;length;0.7;False;False;10240;;[0.44567275983837984, 0.4971838913499105]
(97, 2);7;0;2;length;0.3;True;True;10240;;[0.8383256947305864, 0.12460597925021134]
(97, 2);8;441;2;stop;0.3;True;True;8101;;[0.5956702626668001, 0.09461759513070676]
(97, 2);9;0;2;length;0.7;False;False;10240;;[0.31411857606394566, 0.5960922791065201]
(98, 1);0;47;2;stop;0.0;False;;4753;;
(98, 1);1;53;2;stop;0.9;False;True;5401;;[0.8772421556008778, 0.10979973680079878]
(98, 1);2;301;2;stop;0.9;False;True;4913;;[0.9332860096513923, 0.011210340851689357]
(98, 1);3;403;2;stop;0.9;False;True;6516;;[0.6002146089508597, 0.019069086630580146]
(98, 1);4;50;2;stop;0.9;False;True;6840;;[0.6824431888234065, 0.11584368670553807]
(98, 1);5;252;2;stop;0.9;False;True;5096;;[0.4076695351537011, 0.019066959022597134]
(98, 1);6;325;2;stop;0.9;False;True;4682;;[0.7844154580453986, 0.07498458662659264]
(98, 1);7;71;2;stop;0.9;False;True;3893;;[0.8739626330725736, 0.059011071339075634]
(98, 1);8;373;2;stop;0.9;False;True;7562;;[0.5652806412450705, 0.05242547776754326]
(98, 1);9;331;2;stop;0.9;False;True;3984;;[0.8082227713068816, 0.010193916044431584]
(98, 2);0;314;2;stop;1.0;True;True;3277;;[0.7960050793336217, 0.016012271356897183]
(98, 2);1;64;2;stop;1.0;True;True;2750;;[0.9437108512467681, 0.03384173495159723]
(98, 2);2;216;2;stop;1.0;True;True;6430;;[0.7994387121526431, 0.011765362072625773]
(98, 2);3;223;2;stop;1.0;True;True;4295;;[0.9167480825444273, 0.00790050264511844]
(98, 2);4;323;2;stop;1.0;True;True;5202;;[0.68244385999067, 0.009509040199463964]
(98, 2);5;254;2;stop;1.0;True;True;3635;;[0.861703000540651, 0.02587546767126625]
(98, 2);6;257;2;stop;1.0;True;True;4966;;[0.7251684619932781, 0.011449736626136757]
(98, 2);7;288;2;stop;1.0;True;True;6283;;[0.7707074426438835, 0.030832173240814793]
(98, 2);8;129;2;stop;1.0;True;True;3507;;[0.9064380240998402, 0.0016697059496277235]
(98, 2);9;70;2;stop;1.0;True;True;4718;;[0.9021116353386556, 0.01821771870399098]
(98, 3);0;175;2;stop;0.8;False;True;6676;;[0.9036298248299078, 0.05384487640909937]
(98, 3);1;181;2;stop;0.8;False;True;6588;;[0.5893508095305616, 0.013645319221763914]
(98, 3);2;277;2;stop;0.8;False;True;7106;;[0.5035940507498833, 0.10231133097596833]
(98, 3);3;66;2;stop;0.8;False;True;7018;;[0.2480555481567845, 0.12868952308626902]
(98, 3);4;233;2;stop;0.2;True;False;7037;;[0.04792403378814094, 0.8937252556291733]
(98, 3);5;251;2;stop;0.8;False;True;5649;;[0.5056886267400053, 0.029091682485931396]
(98, 3);6;262;2;stop;0.2;True;False;7063;;[0.0067372401973895225, 0.9921136932955156]
(98, 3);7;129;2;stop;0.8;False;True;8280;;[0.9617813633028124, 0.008096593703021383]
(98, 3);8;513;2;stop;0.8;False;True;8233;;[0.7203927261828582, 0.046053163468756916]
(98, 3);9;432;2;stop;0.8;False;True;6788;;[0.4774996035289679, 0.40524865011402345]
(99, 0);0;114;1;stop;0.6;False;True;3437;;[0.9541223060784738, 0.0021035040809189716]
(99, 0);1;95;1;stop;0.6;False;True;2870;;[0.7336486917384893, 0.0003752756228364697]
(99, 0);2;52;1;stop;0.4;True;False;3336;;[0.013218838993952467, 0.986479808810705]
(99, 0);3;49;1;stop;0.4;True;False;2416;;[0.3083565878012116, 0.652790862588424]
(99, 0);4;76;1;stop;0.6;False;True;3099;;[0.9669818316480344, 0.006345922982242023]
(99, 0);5;55;1;stop;0.4;True;False;2903;;[0.022965811252004097, 0.976531077962917]
(99, 0);6;74;1;stop;0.4;True;False;2400;;[0.054926340934770584, 0.9436384503064721]
(99, 0);7;86;1;stop;0.6;False;True;1295;;[0.9590210558509451, 0.0037398212581647573]
(99, 0);8;239;1;stop;0.6;False;True;1955;;[0.7432022579460118, 0.043259560260567605]
(99, 0);9;252;1;stop;0.6;False;True;1579;;[0.40662577371992814, 0.022496550311615945]
(99, 3);0;70;1;stop;0.1;False;True;3638;;[0.6694997854086453, 0.0913175875902784]
(99, 3);1;336;1;stop;0.9;True;False;1836;;[0.061654085508631835, 0.7496350298508749]
(99, 3);2;80;1;stop;0.9;True;False;3370;;[0.004467459386205491, 0.995325465686077]
(99, 3);3;83;1;stop;0.9;True;False;1923;;[0.008844292016832291, 0.9908093384804562]
(99, 3);4;78;1;stop;0.9;True;False;3006;;[0.006902339078243309, 0.9928807277476764]
(99, 3);5;85;1;stop;0.9;True;False;1973;;[0.03509431292651295, 0.9338250145680174]
(99, 3);6;79;1;stop;0.9;True;False;776;;[0.016382481738919576, 0.9823648550319386]
(99, 3);7;71;1;stop;0.9;True;False;3615;;[0.027557199275644536, 0.9714247198140984]
(99, 3);8;281;1;stop;0.9;True;False;2490;;[0.10335039264228163, 0.6634809519210577]
(99, 3);9;306;1;stop;0.9;True;False;3283;;[0.04925852609370274, 0.8868780625413477]
(101, 0);0;96;2;stop;0.7;True;False;4213;;[0.051132168208195654, 0.9351096745899511]
(101, 0);1;149;2;stop;0.7;True;False;4660;;[0.01763589599719998, 0.9780507190070711]
(101, 0);2;47;2;stop;0.7;True;False;3011;;[0.003167579824225025, 0.9952241484883455]
(101, 0);3;431;2;stop;0.3;False;True;2996;;[0.9080613399669649, 0.0440762566406838]
(101, 0);4;27;2;stop;0.3;False;True;2559;;[0.8839436062559581, 0.07968992885366902]
(101, 0);5;25;2;stop;0.7;True;False;2394;;[0.02704386619897682, 0.9683418583979774]
(101, 0);6;313;2;stop;0.7;True;False;4481;;[0.10353188238066756, 0.8668618250089309]
(101, 0);7;447;2;stop;0.7;True;False;4616;;[0.17592655703248927, 0.740678470638759]
(101, 0);8;401;2;stop;0.7;True;False;5115;;[0.06797958430758286, 0.8954553721884744]
(101, 0);9;91;2;stop;0.3;False;True;4764;;[0.4765755100591338, 0.30174879574142643]
(101, 1);0;219;2;stop;1.0;True;False;3020;;[0.02672885296818756, 0.972134061239115]
(101, 1);1;293;2;stop;1.0;True;False;2362;;[0.4337149064084696, 0.5482670142566146]
(101, 1);2;444;2;stop;1.0;True;False;3454;;[0.29288552055272277, 0.3451034812921663]
(101, 1);3;44;2;stop;1.0;True;False;3627;;[0.048666856105279786, 0.9474255333436834]
(101, 1);4;306;2;stop;1.0;True;False;2999;;[0.005909494002762356, 0.9938241176085495]
(101, 1);5;106;2;stop;1.0;True;False;4048;;[0.035071369375009126, 0.9628379285310292]
(101, 1);6;131;2;stop;1.0;True;False;5055;;[0.1188677421477509, 0.8783204019949606]
(101, 1);7;252;2;stop;1.0;True;False;5190;;[0.060015692229841495, 0.834989036641137]
(101, 1);8;305;2;stop;1.0;True;False;5188;;[0.028782987684072916, 0.9681718695232191]
(101, 1);9;24;2;stop;1.0;True;False;2924;;[0.011327145808726414, 0.9882664242705013]
(101, 2);0;404;2;stop;1.0;True;True;3314;;[0.9707981969118049, 0.0038604149167591625]
(101, 2);1;133;2;stop;1.0;True;True;2751;;[0.9274548047392186, 0.02452349395621492]
(101, 2);2;466;2;stop;1.0;True;True;5582;;[0.9897036044968525, 0.001686078685573945]
(101, 2);3;550;2;stop;1.0;True;True;3468;;[0.9324827160819488, 0.0068268153240664525]
(101, 2);4;419;2;stop;1.0;True;True;4191;;[0.8279015296916219, 0.08070246720119165]
(101, 2);5;104;2;stop;1.0;True;True;3479;;[0.6443980773776787, 0.13827634703110211]
(101, 2);6;715;2;stop;1.0;True;True;2635;;[0.755470675225751, 0.09909618420476973]
(101, 2);7;81;2;stop;1.0;True;True;2940;;[0.6779207246765554, 0.021245388287595337]
